id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
639245230690022586,Luxury 3 Story East Austin Home - 5 min from DT!,87096526,Olivia,,78702,30.27637,-97.7028,Entire home/apt,980,3,17,2022-11-07,2.74,1,325,17,
632442784166785171,SoCo Home with a Pool—Great for Families!,29946543,Lydia,,78704,30.238745,-97.745872,Entire home/apt,475,30,1,2022-08-04,0.22,1,201,1,
632465999053807463,"Eastside Chic! 3 BR Large, Spacious, - BBQ, Yard",15449691,Christina,,78702,30.2806,-97.70851,Entire home/apt,242,2,11,2022-11-26,1.99,3,24,11,
642763279007300879,East Austin 1-bed 1- bath with private entrance,191130333,Cheyane,,78724,30.27748,-97.63322,Private room,82,2,13,2022-11-14,2.17,1,147,13,
632563191807200889,Private room in lovely condo minutes from downtown,3416633,Nicole,,78751,30.318853,-97.710487,Private room,65,1,27,2022-11-20,3.93,1,80,27,
632625281578454525,The Butterfly Studio - Zilker park/South Lamar,203862347,First,,78704,30.25428,-97.76723,Entire home/apt,100,1,20,2022-11-20,3.09,13,327,20,
632626885560968164,Cheerful 3 bedroom home in Downtown Austin,35918465,Anita And Oliver,,78702,30.26977,-97.72845,Entire home/apt,447,2,1,2022-06-12,0.16,3,289,1,
639331380012436551,Austin Studio,240078487,Brittany,,78701,30.2705,-97.74693,Entire home/apt,316,2,1,2022-10-16,0.49,6,90,1,
639335530722131945,Austin Studio,240078487,Brittany,,78701,30.27267,-97.74689,Entire home/apt,316,2,1,2022-10-10,0.45,6,90,1,
639337454480418557,Austin Studio,240078487,Brittany,,78701,30.2707,-97.74775,Entire home/apt,316,2,0,,,6,90,0,
642799586304726741,Beautiful Designer Space with Vintage Furnishings,4383613,Sarah,,78703,30.28529,-97.76586,Entire home/apt,128,1,5,2022-11-13,0.91,1,84,5,
639339527530400244,Austin 1 Bedroom,240078487,Brittany,,78701,30.27258,-97.74807,Entire home/apt,351,2,1,2022-10-17,0.50,6,90,1,
639341882990741040,Austin 1 Bedroom,240078487,Brittany,,78701,30.27067,-97.74845,Entire home/apt,351,2,0,,,6,90,0,
639343515339101219,Austin 1 Bedroom,240078487,Brittany,,78701,30.27212,-97.74852,Entire home/apt,351,2,0,,,6,90,0,
642831965379562776,Cheerful 3 bedroom treehouse,2930753,Karyn,,78746,30.272792251349124,-97.80779276043177,Entire home/apt,1000,2,2,2022-07-15,0.37,2,179,2,
639387322058074216,Lake Austin Gem,345376063,Lidan,,78731,30.34468,-97.78277,Entire home/apt,363,1,19,2022-12-04,3.43,2,355,19,
639572198564954027,"Sunny and Modern 1BR, steps from Rainey and lake",107434423,Blueground,,78702,30.2525629,-97.73197239999999,Entire home/apt,121,31,0,,,129,345,0,
639574325093400882,Sunny 1BR in the heart of The Domain,107434423,Blueground,,78758,30.4008415,-97.7257578,Entire home/apt,80,31,0,,,129,365,0,
632664853598280348,Bright modern home in vibrant South Austin,325101268,Pavel,,78745,30.20171,-97.83751,Entire home/apt,250,3,2,2022-08-22,0.36,1,105,2,
642855860369329758,High End Designer Home with Pool in Central Austin,11342584,Scott,,78757,30.33125,-97.73105,Entire home/apt,750,2,1,2022-07-04,0.18,1,73,1,
642870232933755184,Penthouse Fun: 8k Video Games 8 Beds & 5 min to DT,4912146,Paul,,78705,30.2904,-97.74848,Entire home/apt,133,2,11,2022-11-27,2.01,24,166,11,
632725164946679471,★ Stylish 3-Bedroom Condo in South Austin ★,45864639,Lee,,78745,30.19536,-97.7832,Entire home/apt,196,2,20,2022-10-28,2.96,2,0,20,
639662861449549909,High-end DT Studio-Rainey St-Top Amenities-RT Pool,28369509,One Fine BnB,,78701,30.25678,-97.73795,Entire home/apt,237,2,21,2022-11-20,3.52,8,2,21,
642923764547190448,Comfortable and cute South Austin home.,82388332,Sheila,,78745,30.21396,-97.81339,Entire home/apt,77,30,1,2022-11-01,0.67,1,365,1,
639701900748299056,1BR Condo in Central Austin,1529341,Meredith,,78756,30.327679,-97.733231,Entire home/apt,50,7,0,,,1,229,0,
632826575062379610,"Warm 2BR suite close to Downtown w/ fast WiFi, gym",35817561,Jen And Steven,,78741,30.22271,-97.70632,Entire home/apt,53,1,27,2022-12-11,4.15,80,363,27,
633011588542868566,Massive Downtown 2BR with private pooldeck patio,107434423,Blueground,,78702,30.2525629,-97.73197239999999,Entire home/apt,185,31,0,,,129,259,0,
642943582180605619,CENTRAL COMFORT AND CLASSIC 60'S HOME W/POOL!,137700889,Alan,,78753,30.344465959716448,-97.69386928528547,Entire home/apt,218,3,3,2022-10-24,0.52,1,193,3,
633109120857005409,"SouthEast Modern Remodel, Garage, Wk/Month deals",4335991,Karen,,78744,30.190245,-97.73893,Entire home/apt,225,2,8,2022-11-14,1.28,2,363,8,
643307372723353080,Brand New 1x1 - Central Austin,276920863,Susana,,78705,30.29188,-97.74819,Entire home/apt,42,1,13,2022-11-27,2.23,40,66,13,
633152868388223128,Prime Location! Hot Tub + Fire Pit + Sunny Retreat,319916560,Ben & Allison,,78748,30.17818,-97.79893,Entire home/apt,212,1,49,2022-11-28,7.31,3,318,49,
643334907689685629,Charming southwest casita 10 min from DT/Airport,72184153,Natalia,,78725,30.28228,-97.66376,Entire home/apt,265,2,14,2022-11-13,2.23,1,0,14,
639826193237170509,Cutest Clarksville Home - perfect summer stay,2200038,John,,78703,30.27719,-97.75736,Entire home/apt,150,7,0,,,1,0,0,
643339870608571533,1-bedroom in home with sunroom & private bathroom,132697679,Joseph,,78745,30.21311,-97.76602,Private room,41,2,7,2022-11-02,1.10,3,0,7,
633181625631917038,Newly renovated fully furnished studio apartment.,283811796,Alex,,78758,30.376495,-97.730339,Private room,139,4,0,,,1,358,0,
643345733734283587,Stylish East Downtown Home *Hot Tub & Pool*,178665348,Zac & Traci,,78702,30.26217,-97.70731,Entire home/apt,233,1,23,2022-11-29,3.99,2,69,23,
633239834924043395,5 Min drive to Downtown ATX Fully Equipped House,392556930,Evelyn,,78704,30.243195296701007,-97.76355991714999,Entire home/apt,188,1,2,2022-11-27,2,1,343,2,
643464981050027952,Lovely 2 bedroom condo near downtown Austin,3360739,Jane,,78741,30.22580869999999,-97.7252487,Entire home/apt,140,30,2,2022-11-01,0.32,3,230,2,
633296892376136949,Austin 1 bedroom,452763106,Andrew & Lisa,,78701,30.27093,-97.74682,Entire home/apt,275,2,1,2022-06-08,0.16,7,90,1,
633308441765273237,Beautiful Central Austin 3BR with Amazing Backyard,459482154,Roland,,78751,30.319014,-97.716492,Entire home/apt,400,3,2,2022-10-24,1.00,1,79,2,
643467784296296052,1  gorgeous bedroom with common area,115626170,Kenneth,,78741,30.2286231,-97.7101883,Entire home/apt,153,1,7,2022-11-13,1.45,1,360,7,
633322062128387017,SouthAustin Charmer-Walk 2 Pool/Park/S. Congress,504835,Beth,,78704,30.24308,-97.74655,Entire home/apt,178,30,0,,,1,177,0,
633327029924854813,Polecat - Woodsy Retreat 10 miles from Downtown,460574745,Layne,,78753,30.36505,-97.66877,Entire home/apt,588,1,2,2022-09-04,0.46,1,85,2,
643483804098267973,Cheerful 5 bedroom home with spacious kitchen,462913235,Michael,,78735,30.2506404,-97.83014519999999,Entire home/apt,400,3,0,,,1,176,0,
633333210942024813,"Private Room, 3 miles from airport / downtown",311250831,Oly,,78741,30.2337,-97.71305,Private room,48,2,10,2022-10-14,1.52,3,40,10,
633337325008202544,Luxury Loft - Heart of Downtown Austin!,77621194,Sara,,78701,30.26726,-97.74112,Entire home/apt,375,2,3,2022-11-17,1.10,1,339,3,
639862602990004469,NEW 'Tara Sue'- Modern Boho Pet Friendly 3BR Home! Amazing Kitchen| Desk Space | Smokeless Fire Pit,56373541,A Stay Above The Rest,,78728,30.43647,-97.67917,Entire home/apt,188,1,3,2022-11-22,0.65,19,176,3,
643513168477211557,Private Room Ray of Austin Sunshine w/ Large Yard,29952758,Brett,,78745,30.21293,-97.79753,Private room,98,3,4,2022-09-17,0.67,2,180,4,
633366818986497072,★ Private room w/ en-suite bathroom ★ East Austin,191094758,Benjamin,,78702,30.268602,-97.716339,Private room,70,14,16,2022-09-12,2.38,9,59,16,
643515114057401814,Keep Austin Weird Home!,345886031,Andrew,,78704,30.2470938,-97.7552623,Entire home/apt,97,1,31,2022-11-18,4.92,3,77,31,
633371462616309759,Private Bedroom (2 of 2) in South Austin Home,25376558,Matt,,78745,30.20833,-97.81264,Private room,95,30,0,,,2,172,0,
639929611364732378,Cosy & Modern 2-bedroom Family Home,8470363,Sophie Victoria,,78745,30.21921,-97.77624,Entire home/apt,135,5,2,2022-08-31,0.37,1,0,2,
643516840805090971,Vibey Studio in the Heart of SoCo.,362234889,Kevin,,78704,30.25663,-97.74671,Entire home/apt,72,2,6,2022-10-17,1.29,1,0,6,
640005521263577456,Hip and Cool SoCo Bungalow,37191270,Cali,,78704,30.24409,-97.75465,Entire home/apt,399,4,5,2022-11-01,0.91,10,0,5,
633463310343581913,"Bedroom A - Fully furnished, all bills paid .",394440909,Kai,,78754,30.35743,-97.66348,Private room,40,30,0,,,1,30,0,
633503095856147549,Lively Apartment in East Austin,2030373,Ryan,,78702,30.25753,-97.72294,Entire home/apt,200,2,2,2022-07-05,0.34,2,0,2,
643578299169672020,East Austin HOUSE: Near Downtown-UT- Mueller&Tacos,462941130,Gina,,78722,30.29047,-97.71064,Entire home/apt,148,30,1,2022-10-27,0.60,1,241,1,
633510605487945130,Downtown Luxury Oasis - Heated Pool! (7 Bedrooms),78304496,Daniel,,78702,30.25217,-97.72769,Entire home/apt,1694,2,0,,,3,123,0,
640063371591247684,3BR + 2.5 BTH OASIS + POOL - F1+10-MIN DT+AIRPORT,45911172,Jess,,78747,30.12339,-97.77836,Entire home/apt,128,2,17,2022-12-04,2.74,2,74,17,
643583675176366919,Home Away from Home. 2 Private Bedrooms & Bath,19789523,Lisa,,78744,30.15819999999999,-97.7124154,Private room,175,1,1,2022-10-23,0.56,3,177,1,
640079138610107859,Stylish 1BR Near UT | Highland | Evonify,274552333,Evonify,,78752,30.32186,-97.71217,Entire home/apt,70,1,1,2022-07-10,0.19,72,334,1,
640079293835431464,Stylish 1BR Near UT | Highland | Evonify,274552333,Evonify,,78752,30.32291,-97.71415,Entire home/apt,70,1,12,2022-11-20,1.86,72,334,12,
640079431350881560,Stylish 1BR Near UT | Highland | Evonify,274552333,Evonify,,78752,30.3219,-97.71198,Entire home/apt,70,1,2,2022-08-24,0.32,72,334,2,
633553565783140393,"✨Rare, Stylish Townhouse 5 mins to DT & Zilker✨",392704843,Sophie,,78704,30.22969,-97.77646,Entire home/apt,102,1,33,2022-11-23,4.90,5,47,33,
633899423950380148,Austin Deluxe Studio King/Sleeper Sofa,385715108,Maria,,78701,30.27063,-97.7467,Entire home/apt,187,1,3,2022-08-07,0.60,4,80,3,
643592842990481085,Northwest Austin 1/1 condo with panoramic views,367136378,Dan,,78730,30.35936,-97.79586,Entire home/apt,86,90,0,,,1,89,0,
633974447984654631,Austin 1 bedroom,452763106,Andrew & Lisa,,78701,30.27035,-97.74803,Entire home/apt,275,2,1,2022-06-10,0.16,7,90,1,
640090232784690127,Monthly WFH 2 BR condo near the airport and DT,159363493,Simone,,78741,30.21604,-97.7371,Entire home/apt,102,14,2,2022-09-12,0.45,4,0,2,
643623657013337749,Private 1 bedroom downstairs unit in guesthouse,305054710,Morgan,,78704,30.24314648664213,-97.75554902851582,Entire home/apt,75,30,4,2022-12-06,0.86,2,6,4,
633974630601749000,Austin 2 bedroom,452763106,Andrew & Lisa,,78701,30.27062,-97.74775,Entire home/apt,300,2,0,,,7,90,0,
643637868773360162,Club Austin 2 Bedroom,457152913,Todd,,78701,30.27264,-97.74665,Entire home/apt,600,2,0,,,10,62,0,
633980020747723868,"Spectacular DT Penthouse * Mins  from Rainey, 6th",30225950,Eastside Villas,,78701,30.25625,-97.73769,Entire home/apt,250,2,9,2022-10-31,1.35,22,343,9,
633986697893536257,Glam DT Penthouse * DT & Lake View! Sleeps 8,30225950,Eastside Villas,,78701,30.256454,-97.738831,Entire home/apt,270,2,13,2022-11-11,1.95,22,333,13,
640150949784215020,Two-Bedroom Suite with One King and Two Queens TX,12568111,Antoinette,,78744,30.21406,-97.75027,Entire home/apt,656,1,0,,,17,365,0,
640287930525171900,Stylish cozy 3-bedroom home in south Austin!,111050118,Jeremy,,78745,30.20401,-97.81859,Entire home/apt,170,3,9,2022-12-09,1.48,1,189,9,
643641269211038701,Club Austin 2 Bedroom,457152913,Todd,,78701,30.27123,-97.74838,Entire home/apt,600,2,0,,,10,62,0,
640481068977001685,Large Cozy Room with Private Bathroom | Desk+Wifi,159355723,Outsite,,78704,30.2454,-97.74205,Private room,147,1,0,,,4,253,0,
643695518330580257,"Kick back and relax in this calm, stylish home",18682084,Christine,,78704,30.2484,-97.75763,Entire home/apt,225,30,1,2022-10-31,0.65,1,339,1,
640481102795921391,"Large Cozy Room with Private Bathroom, Desk+Wifi",159355723,Outsite,,78704,30.24511,-97.7419,Private room,126,1,0,,,4,212,0,
640482071159479792,Escape & Enjoy ☀️ ATX Casita Getaway,16581151,June,,78721,30.2809,-97.68458,Entire home/apt,84,1,39,2022-11-17,6.03,2,78,39,
633987409764200852,2 bedroom in family home with private entrance,81204,Ruby,,78702,30.25622,-97.72446,Private room,76,1,29,2022-11-21,4.35,5,16,29,
643840266852841368,Entire Lovely Home Close to Downtown,419586380,Alex,,78759,30.43115,-97.77205,Entire home/apt,151,2,12,2022-11-26,2.61,1,358,12,
634034193707779560,"2BD/Austin - Rooftop Pool, W/D, Balcony, Gym!",263243483,Luxorts,,78701,30.271624,-97.747398,Entire home/apt,459,3,6,2022-10-31,0.98,14,282,6,
634035052436767169,LUXURY suite 3 Miles From ATX Airport!!! sleeps 4,460751653,Sean,,78702,30.25179,-97.6941,Entire home/apt,146,2,11,2022-08-10,1.69,1,364,11,
640484708419023379,NEW! Top-Floor Lake-View Condo w/ Boat Dock Access,124060715,Evolve,,78734,30.37594,-97.98657,Entire home/apt,517,3,4,2022-11-21,0.64,55,323,4,
643888250956165844,Modern Top Floor 2BR oasis overlooking pool,107434423,Blueground,,78741,30.2255099,-97.70533739999999,Entire home/apt,97,31,0,,,129,355,0,
640537281589569957,Austin Resort 2 Bedroom,21265745,Brad And Sarah,,78701,30.27262,-97.74696,Entire home/apt,346,2,0,,,6,64,0,
640562317886334116,Austin 2 Bedroom Presidential Unit,21265745,Brad And Sarah,,78701,30.27223,-97.7463,Entire home/apt,462,2,0,,,6,64,0,
634049333817158711,Cozy holiday getaway in the heart of the city!,30225950,Eastside Villas,,78701,30.25765,-97.73941,Entire home/apt,176,2,6,2022-10-30,0.94,22,340,6,
643890767477383586,Sleek and Spacious 2BR with beautiful pool views,107434423,Blueground,,78741,30.2255099,-97.70533739999999,Entire home/apt,98,31,1,2022-07-18,0.20,129,355,1,
634052374566849995,Modern Lux Downtown Suite * Walk to Rainey & 6th,30225950,Eastside Villas,,78701,30.2569,-97.7379,Entire home/apt,160,2,6,2022-10-18,0.93,22,352,6,
643953774389428447,"Walk to Downtown, SXSW - Everything is close!",360378,Lindy,,78702,30.26642,-97.72745,Entire home/apt,298,2,7,2022-11-13,2.80,1,262,7,
634153972948299305,*Exclusive Stay* A Touch of Pink* Central/Downtown,154094659,Sevin,,78705,30.29934,-97.73354,Entire home/apt,56,2,7,2022-11-12,1.12,3,322,7,
640594507429310415,Austin International House,2961905,Rajeev,,78750,30.42677,-97.79306,Entire home/apt,145,1,19,2022-11-04,3.77,4,294,19,
640644530632287878,"1BD/Austin - Rooftop Pool & Firepit, BBQ!",263243483,Luxorts,,78701,30.2716228,-97.7473996,Entire home/apt,310,3,1,2022-07-17,0.20,14,292,1,
643958256533772191,Lovely 1bedroom rental unit with pool,112019449,Kevin,,78745,30.21037,-97.8218,Private room,42,1,1,2022-06-09,0.16,1,0,1,
640699862388815180,Quiet and Private 1920s Cottage. Gorgeous Setting,155409001,Kirk,,78704,30.232949991800567,-97.76900627301636,Entire home/apt,115,30,4,2022-11-27,1.52,1,316,4,
634199365617260291,Large 2 bedroom apartment with charming backyard,3893277,The Dolphin House,,78704,30.23678,-97.7763,Entire home/apt,235,3,0,,,2,0,0,
644112383510961626,Sumptuous New Construction | Hot Tub Near Downtown,288050185,Rachel,,78721,30.26863,-97.6913,Entire home/apt,342,1,8,2022-11-28,1.48,9,329,8,
634210924280739363,Relaxing Oasis Steps From Lake Austin Pets Welcome,458669794,Erika,,78732,30.3844,-97.91264,Entire home/apt,180,1,5,2022-12-04,3.75,1,292,5,
644112759807592480,Chic New Construction | Private Back Deck,288050185,Rachel,,78721,30.26852,-97.68928,Entire home/apt,164,1,1,2022-11-06,0.75,9,332,1,
634291419238173019,"Confortable master bedroom, in adorable house",264575281,Mary,,78723,30.30386,-97.67992,Private room,100,2,0,,,1,358,0,
640752958890107067,Austin Studio by South Lamar,21110684,Nitin,,78704,30.23766,-97.77627,Entire home/apt,50,30,0,,,2,14,0,
644112965604103682,New Modern Home with Hot Tub | Near Downtown,288050185,Rachel,,78721,30.26809,-97.68944,Entire home/apt,400,1,5,2022-11-21,0.91,9,329,5,
634499922967863263,NEW! Sunny Austin Abode: Proximity to Parks & Dtwn,124060715,Evolve,,78757,30.33284,-97.73417,Entire home/apt,206,2,11,2022-12-04,1.77,55,322,11,
644137088494452097,East Side Oasis - Renovated 2-br with Hot Tub,1342040,Chris,,78722,30.28083,-97.72068,Entire home/apt,114,3,1,2022-10-03,0.41,1,113,1,
640759429987897084,Casa Feliz- A 4BR home in a friendly neighborhood,90623103,Yvonne,,78727,30.42775,-97.68446,Entire home/apt,180,5,6,2022-11-27,2.69,1,289,6,
644155356683986723,Modern Bungalow W/ Heated Pool in SoCo,12268942,Alvaro,,78704,30.23228,-97.75211,Entire home/apt,384,1,11,2022-12-11,5.00,1,267,11,
640834333831409344,Hip East private suite/Large/bright/mins to dwntwn,58054270,Laura,,78702,30.28017,-97.70662,Entire home/apt,73,1,61,2022-11-29,9.58,2,65,61,
640917250666844129,Luxury 1BR - Rainey St -Top Amenities -RT Pool -11,28369509,One Fine BnB,,78701,30.25567,-97.7381,Entire home/apt,110,2,12,2022-12-04,2.06,8,332,12,
634627036794255425,Zilker Mid-Century Modern,22623789,Ira And Terri,,78704,30.26147,-97.7673,Entire home/apt,700,4,4,2022-11-05,0.67,2,146,4,
644193124302755757,Modern New Construction | Hot Tub,276892829,Heirloom,,78721,30.27795,-97.68714,Entire home/apt,419,1,6,2022-11-27,1.31,4,206,6,
634639513142621504,Heart of Austin!! Bright Condo w/Patio & Pool,17430212,Pia,,78704,30.25735,-97.75238,Entire home/apt,259,2,3,2022-10-24,0.48,1,164,3,
634699070740703436,Condo In Austin,147668114,Santiago,,78731,30.34685,-97.7513,Entire home/apt,60,3,3,2022-10-23,0.68,1,54,3,
640942421383103607,Landing | Modern Apartment with Amazing Amenities (ID7314),263502162,Landing,,78701,30.26717,-97.74183,Entire home/apt,142,30,0,,,150,195,0,
640948948390640121,Modern Apartment in Prime Location (ID9196X08),263502162,Landing,,78741,30.22557,-97.72073,Entire home/apt,112,30,0,,,150,294,0,
644208734695853427,"Modern 4 B, 3 bath Home w/ Pool. 5min to F1",82488081,Tyler,,78744,30.14443,-97.71882,Entire home/apt,2850,3,1,2022-10-24,0.57,1,197,1,
640980299998595585,Landing | Modern Apartment with Amazing Amenities (ID910812),263502162,Landing,,78728,30.43267,-97.67737,Entire home/apt,84,30,0,,,150,0,0,
640982675072391839,Modern Apartment in Prime Location (ID3301X20),263502162,Landing,,78717,30.48872,-97.77166,Entire home/apt,114,30,0,,,150,0,0,
640984617750684199,"Spacious Poolside 2BR, walk to downtown and Rainey",107434423,Blueground,,78702,30.2525629,-97.73197239999999,Entire home/apt,180,31,0,,,129,324,0,
634722780072421818,Relax and Unwind w/less than 5 mi dwtn /airport,348744783,Service,,78741,30.21893,-97.70435,Entire home/apt,119,2,8,2022-11-13,1.20,2,362,8,
634730829209589477,"🌴Private Pool Oasis, Right in the ❤️ of Downtown ATX☀️",341861648,Brett,,78703,30.27423,-97.75515,Entire home/apt,267,1,1,2022-06-12,0.16,16,223,1,
644284909709538449,"Prime Location 5mins  Downtown, 8 beds &4 bedrooms",4912146,Paul,,78705,30.28893,-97.74978,Entire home/apt,191,2,16,2022-11-25,2.58,24,116,16,
634747226546410178,2 Queens in the heart of Austin,12568111,Antoinette,,78701,30.26914,-97.74287,Entire home/apt,464,1,0,,,17,365,0,
641161765971781483,Beautiful Family-Friendly Home with *Amenities!*,847431,Ross,,78737,30.19906,-97.92228,Entire home/apt,198,1,10,2022-12-05,1.91,1,157,10,
644304321282382740,Rainey St. Studio With Lake and City Views.,81019929,Karim,,78701,30.2564542,-97.738827,Entire home/apt,124,2,24,2022-11-13,4.00,1,59,24,
641263236660052792,"Austin Zilker Neighborhood 
Backyard Guest Cottage",7487153,Jacquie,,78704,30.2569522,-97.76783809999999,Entire home/apt,150,1,0,,,1,177,0,
634771164654196850,"3 Lux Kings, Large Home, 5 mins to DT, BBQ, Patios",15449691,Christina,,78703,30.29423,-97.76412,Entire home/apt,412,2,17,2022-11-26,2.83,3,5,17,
644312059502655801,Cozy Bungalow cl to DT & Hip East Austin!,462419412,Nagesh,,78702,30.26701,-97.71585,Entire home/apt,285,1,13,2022-11-20,2.28,1,144,13,
634821489552833331,Large 1 Bdrm. Center of Domain. Walk to Everything,38042878,Tim,,78758,30.402022806453758,-97.72565446794033,Entire home/apt,193,2,11,2022-11-26,4.46,1,90,11,
644337050323435253,Modern 2 bedroom  standalone condo with garage,99811834,Eunice,,78752,30.33046,-97.69566,Entire home/apt,250,2,2,2022-06-26,0.34,1,90,2,
634825185868494516,SE Austin beautiful 4-bedroom 3.5 bath house,37416314,Ally,,78744,30.150866,-97.72052,Entire home/apt,443,2,2,2022-10-24,0.35,1,358,2,
641357332920230802,"*Home by Domain, Q2, tech & attractions*",441736276,Frank,,78727,30.42548,-97.72412,Entire home/apt,250,2,1,2022-10-24,0.57,1,178,1,
644363781843132394,UltraModern off S Congress w/office space & Garage,4912146,Paul,,78704,30.23693,-97.75829,Entire home/apt,116,2,11,2022-10-29,1.81,24,72,11,
644807679740772987,Lovely 2 bedroom apartment withe the best location,152261219,Megan,,78704,30.24454,-97.7644,Entire home/apt,84,3,2,2022-10-24,0.91,1,61,2,
644808545532719799,NEW! ‘Casa Clay’ Texas Retreat < 5 Mi to Downtown!,124060715,Evolve,,78756,30.33196,-97.73626,Entire home/apt,182,2,2,2022-08-02,0.36,55,171,2,
644844979784339105,Family Friendly Sunlit Central Austin Home,2821314,Sara,,78757,30.3475252,-97.71995299999999,Entire home/apt,125,28,0,,,1,232,0,
645099810728368040,Urban calm: 1 bedroom condo,74707229,Julie,,78704,30.2393,-97.78345,Entire home/apt,73,3,7,2022-11-23,1.96,1,100,7,
641363325791761195,Stunning Backyard space in an amazing location!!!,45044113,Harsha,,78759,30.39627,-97.75632,Entire home/apt,533,1,0,,,1,365,0,
645115493866595293,Colorful Modern Home with Outdoor Living Galore,117680773,Kristin,,78721,30.2688,-97.69006,Entire home/apt,222,2,5,2022-07-21,0.79,2,0,5,
634892954912590650,SXSW Dream Location: Shared 2BR Near Everything,5040075,Tam,,78703,30.27074,-97.75523,Private room,94,1,7,2022-10-29,1.26,1,87,7,
645138440833925820,SoCo Groovy,2911278,Ashley,,78704,30.23296287787552,-97.76142319472045,Entire home/apt,893,2,19,2022-12-03,3.48,16,126,19,
634958687464563146,Austin Summer 2 bedroom Suite - 8 mins to Airport,107412207,Pwl,,78741,30.22373,-97.70777,Entire home/apt,77,1,22,2022-11-20,3.40,11,241,22,
645337804795184732,Luxury Domain 1BR with poolside balcony,107434423,Blueground,,78758,30.4002609,-97.7232935,Entire home/apt,136,31,0,,,129,316,0,
635017933156343641,Cozy South Austin Home - 20 mins from Downtown,413349398,Sara,,78748,30.17424,-97.83567,Entire home/apt,179,1,2,2022-05-30,0.30,1,348,2,
645438523656399713,Heart of Austin room in newly remodeled home,15847521,Denise,,78704,30.23444,-97.78408,Private room,45,1,15,2022-11-16,3.26,3,320,15,
645465903251202388,Locale | South Congress | Jr. 2 Bedroom Apartment,2370669,Locale,,78704,30.2546,-97.74683,Entire home/apt,108,1,5,2022-12-12,0.99,9,55,5,
645491164084284409,Cozy South Congress Studio close to the best spots,463376242,Grant,,78704,30.24462,-97.75103,Entire home/apt,85,1,37,2022-12-11,5.94,1,157,37,
649514455439091082,Ophelia House | Down Town| Close to Moody Center,7270902,Meshelle,,78702,30.27401,-97.72305,Entire home/apt,96,1,32,2022-11-30,5.36,19,157,32,
649525483454220268,"NEW 'Road Runner Lodge'- Amazing Rustic-Chic Retreat! Pool, Volleyball, Disc Golf, Tons of Extras! Book Now!",56373541,A Stay Above The Rest,,78734,30.41209,-97.93344,Entire home/apt,512,1,10,2022-11-25,1.75,19,178,10,
645520051188384334,Bright private room and bath in 3 bedroom home,2409782,Joanne,,78744,30.18599,-97.74662,Private room,103,1,2,2022-10-25,0.98,1,365,2,
649627393681921077,Luxury room for rent 15 mins from lake Travis,261816967,Zachary,,78738,30.32256,-97.98614,Private room,50,30,0,,,1,90,0,
649711622975154848,Spacious 2BR with scenic views & luxury amenities,107434423,Blueground,,78741,30.2255099,-97.70533739999999,Entire home/apt,96,31,0,,,129,355,0,
641564123635305515,Landing | Modern Apartment with Amazing Amenities (ID844459),263502162,Landing,,78728,30.46744,-97.68702,Entire home/apt,101,30,0,,,150,0,0,
641566133771582963,Hidden Gem in North central Austin,104103554,Shawn,,78753,30.35718,-97.69866,Entire home/apt,120,1,10,2022-10-30,1.82,2,364,10,
645540099314291356,Cozy 3 bedroom South Austin! Ideal for Long Stays,254423869,Chris,,78748,30.16083,-97.83322,Entire home/apt,83,21,3,2022-11-26,1.70,1,156,3,
641587342893601143,Modern Home in Historic First Street Neighborhood!,117052237,Steve,,78704,30.23696,-97.76612,Entire home/apt,228,2,20,2022-11-23,3.64,1,134,20,
641896883820292979,"Entire place, 3 miles from downtown and airport",311250831,Oly,,78741,30.23062291965944,-97.71223973482847,Entire home/apt,105,2,13,2022-11-06,2.50,3,4,13,
641940422643086376,Amazing Downtown 4 story townhome: Views + parking,11941758,Anthony,,78741,30.24321,-97.72529,Entire home/apt,939,1,2,2022-10-24,0.63,6,356,2,
645601473574887279,Spacious Royal Oasis w/ Rooftop- 10min to Hotspots,91719505,Precious,,78721,30.28044,-97.69751,Entire home/apt,355,1,13,2022-10-30,2.32,2,90,13,
641980253891742865,SoCo Austin BeeHive:  1BR w/ Pool Oasis!,44060046,Joe,,78704,30.25199,-97.74388,Entire home/apt,165,1,10,2022-11-06,1.72,3,361,10,
649796845259649308,Newly Built |Modern|Contemporary- 20min Downtown,63191044,Gerardo,,78747,30.16231,-97.73662,Entire home/apt,115,1,16,2022-12-04,3.31,1,135,16,
649823244188156741,Luxurious Open-Concept House with Covered Patio,10585849,Ames - Austin Vacay,,78750,30.43984,-97.79064,Entire home/apt,245,2,10,2022-12-02,3.61,13,331,10,
649862618338806800,Luxury Austin Ranch (20 min from Downtown),195405820,Emily,,78736,30.248709097316876,-97.93083301084911,Entire home/apt,187,1,0,,,1,336,0,
645736707888158472,The Ponderosa - 1/1 country cabin with fire pit,135948389,Tiffany,,78737,30.20362,-97.96755,Entire home/apt,150,1,5,2022-12-11,1.56,1,364,5,
649869573043043679,Private 1 Bed/Bath with Free Parking (East Austin),183433003,Thao,,78702,30.2549053,-97.71309409999999,Private room,80,1,11,2022-11-20,2.01,1,345,11,
